119,8.0,160.5
119,77.0,26.5
120,77.0,26.5
121,35.0,256.5
121,14.5,255.0
121,77.0,26.5
122,21.0,276.0
123,23.0,291.0
124,24.0,313.5
125,25.0,314.5
125,10.0,254.5
126,25.5,301.5
127,26.5,299.5
128,27.5,297.0
129,28.0,298.0
129,492.5,13.0
130,28.5,299.0
131,29.5,299.5
131,492.0,12.0
132,30.5,300.5
133,31.5,302.0
134,33.0,327.0
134,10.5,259.0
135,34.0,330.0
135,11.0,254.5
136,35.5,330.5
136,10.0,247.5
137,37.5,330.5
137,8.5,242.5
138,38.5,331.0
139,40.0,331.0
140,43.0,331.5
141,22.0,354.0
141,46.0,332.0
142,24.5,359.5
142,49.5,330.5
143,27.0,361.0
143,52.5,330.0
144,30.0,361.5
144,56.0,329.0
145,60.5,336.0
146,64.5,336.0
147,68.5,336.0
148,72.0,336.0
149,50.5,363.5
149,75.5,327.5
150,54.5,367.0
150,79.5,327.0
151,57.5,367.0
151,83.0,326.0
152,61.5,366.5
152,87.0,326.0
153,64.5,366.5
153,91.0,325.0
154,68.0,366.5
154,94.0,324.5
155,71.5,366.5
155,97.5,324.0
156,74.5,366.0
156,101.0,323.5
157,78.5,366.0
157,104.0,323.0
158,81.5,366.0
158,107.0,324.5
159,84.5,366.0
159,111.0,325.0
160,88.0,366.0
160,114.0,325.0
161,91.0,366.0
161,117.0,325.5
162,94.5,366.0
162,121.0,325.5
163,124.5,334.5
164,128.0,334.5
165,132.0,334.5
166,135.5,334.5
167,139.5,333.5
168,143.5,333.0
169,147.5,332.5
170,151.5,336.5
171,155.0,336.5
172,159.0,336.0
173,163.0,336.0
174,166.5,336.0
175,170.5,336.0
176,174.5,335.5
177,179.0,335.5
178,183.0,335.5
179,188.0,335.5
180,192.5,335.0
181,196.5,334.5
182,201.5,334.0
183,206.5,333.5
184,211.5,333.5
185,217.0,333.0
186,222.5,332.5
187,227.0,332.5
188,232.0,332.0
189,235.5,332.0
190,238.0,332.0
191,240.5,331.5
192,243.5,331.5
193,246.5,331.5
194,250.0,331.0
195,255.0,331.0
196,260.5,330.5
197,266.5,330.5
198,272.5,330.0
199,278.0,329.5
200,283.0,330.0
201,287.5,329.5
202,292.5,329.0
203,297.5,328.5
204,302.0,328.5
205,307.0,328.5
206,312.0,328.0
207,316.5,328.0
208,321.0,327.5
209,326.0,327.5
210,330.5,327.0
211,334.5,326.5
212,339.5,326.5
213,344.0,326.5
214,349.0,325.5
215,354.5,325.5
216,360.5,325.0
217,365.0,324.5
218,370.0,324.5
219,375.0,324.0
220,380.0,323.5
221,385.0,323.0
222,390.0,323.0
223,396.0,322.5
224,400.5,322.5
225,405.5,322.0
226,410.0,321.5
227,413.5,321.5
228,417.0,321.0
229,420.0,321.0
230,423.5,321.0
231,428.0,321.0
232,431.5,320.5
233,434.0,320.5
234,435.5,320.0
235,436.5,318.5
236,438.0,318.0
237,439.0,316.5
238,440.0,315.5
239,441.0,314.0
240,442.0,312.5
241,443.0,310.5
242,444.0,308.5
243,444.5,305.5
244,445.5,304.0
245,447.0,301.5
246,447.5,298.0
247,448.5,294.5
248,448.5,291.0
249,448.5,287.0
250,449.0,283.0
251,450.0,278.5
252,450.0,275.5
253,450.5,273.5
254,450.5,271.5
255,451.0,269.5
256,451.0,268.0
257,447.0,266.5
258,447.0,264.5
259,447.5,262.5
260,447.5,260.5
261,448.0,259.0
262,448.0,257.0
263,448.5,254.0
264,448.5,251.0
265,449.0,247.5
266,449.0,243.0
267,455.0,239.0
268,474.5,230.0
268,449.5,234.5
269,474.0,225.0
269,449.5,230.0
270,474.0,221.0
270,455.5,225.5
271,474.0,216.5
271,449.0,221.5
272,473.5,212.0
272,448.5,217.0
273,473.5,208.5
273,454.5,212.5
274,473.5,204.0
274,448.5,208.0
275,457.0,203.5
276,457.5,199.5
277,457.5,194.5
278,457.0,190.5
279,457.0,186.0
280,457.0,182.5
281,456.5,179.5
282,471.0,169.5
282,446.0,176.5
283,470.5,166.0
283,445.0,174.5
284,445.0,173.0
285,445.0,171.5
286,444.5,169.0
287,447.5,167.0
288,447.5,165.5
289,447.5,163.5
290,447.5,162.0
291,446.5,160.5
292,445.5,159.5
293,445.0,158.5
294,444.0,158.5
295,442.0,158.5
296,440.5,157.5
297,438.5,155.5
298,436.5,157.0
299,435.0,156.5
300,433.5,152.5
301,431.5,151.5
302,429.5,150.0
303,428.0,149.0
304,427.0,147.5
305,425.0,147.0
306,424.0,146.5
307,423.0,146.5
308,421.5,145.5
309,420.5,145.5
310,419.5,145.0
311,418.0,145.0
312,442.5,143.5
312,405.5,144.5
313,441.5,142.5
313,404.0,144.0
314,439.0,141.5
314,401.5,143.5
315,437.0,140.5
315,399.5,143.5
316,434.5,140.0
316,396.5,142.5
317,406.0,142.5
318,404.0,142.0
319,401.0,141.5
320,398.5,141.0
321,395.5,140.5
322,392.5,140.5
323,388.0,140.5
324,384.5,140.0
325,383.0,140.5
326,382.0,140.5
327,380.5,141.0
328,379.5,141.5
329,378.0,142.5
330,376.5,144.0
331,374.5,145.5
332,370.5,146.5
333,368.0,147.5
334,352.0,154.0
334,386.0,133.5
335,349.0,154.0
335,384.0,134.0
336,346.5,153.5
336,383.5,134.5
337,382.5,137.0
337,344.5,152.0
338,357.5,150.0
339,356.0,150.0
340,353.5,150.0
341,352.5,148.5
342,349.5,148.0
343,348.0,146.5
344,344.0,145.5
345,341.5,143.5
346,339.5,141.0
347,336.5,140.5
348,334.5,141.5
349,333.0,144.0
350,333.0,146.0
351,332.0,147.5
352,330.0,147.5
353,331.0,148.5
354,327.5,149.5
355,323.5,150.5
356,320.5,153.5
357,315.5,155.0
358,311.0,156.0
359,307.5,155.5
360,305.0,155.0
361,301.0,155.0
362,298.5,154.5
363,295.5,154.5
364,287.0,154.0
365,282.5,153.5
366,278.5,152.5
367,276.0,151.5
368,272.5,150.0
369,268.0,148.0
370,261.0,146.5
371,252.5,146.5
372,247.5,147.0
373,245.5,148.0
374,245.5,149.0
375,246.0,150.5
376,246.0,152.0
377,245.5,154.0
378,244.5,156.0
379,245.0,158.5
380,241.5,162.0
381,239.5,167.5
382,239.0,171.0
383,236.0,172.5
384,222.0,178.0
384,251.0,150.5
385,219.5,181.5
386,215.5,183.5
387,211.5,185.0
388,207.5,187.5
389,203.5,189.5
390,199.0,191.0
391,194.5,192.0
392,190.5,193.0
393,188.5,193.5
394,183.0,194.5
395,180.0,196.0
396,175.0,201.0
397,168.5,202.5
398,162.0,203.5
399,155.0,204.5
400,148.5,205.5
401,142.0,206.0
402,135.0,207.0
403,128.5,207.5
404,122.0,208.0
405,115.5,209.0
406,108.5,209.5
407,102.0,210.5
408,94.5,210.5
409,87.5,211.5
410,82.5,212.0
410,101.5,169.5
411,75.0,212.0
411,96.0,170.5
412,69.5,212.5
412,90.0,170.5
413,65.0,212.5
413,84.5,170.5
414,61.5,213.0
414,80.5,171.5
415,58.0,213.5
416,55.0,215.0
417,50.5,217.0
418,48.5,219.5
419,49.0,222.5
420,47.0,225.0
421,44.0,229.0
422,41.5,233.0
423,38.0,235.5
424,35.0,238.5
425,23.5,254.0
425,50.5,240.0
425,47.5,212.5
426,23.5,256.0
426,50.0,241.5
426,40.0,214.5
427,49.0,243.5
427,24.0,258.5
427,35.0,218.0
428,47.0,246.5
428,24.0,262.5
428,31.0,223.0
429,29.5,260.0
430,28.5,264.0
431,27.5,269.0
432,36.5,273.5
433,36.0,278.5
434,35.0,284.0
435,34.0,288.0
436,34.0,291.5
437,60.0,277.5
437,27.5,302.0
438,34.5,306.5
439,34.5,311.0
440,34.5,312.5
441,34.5,314.0
442,50.0,339.5
442,34.0,312.0
443,38.5,313.5
444,41.0,316.0
445,44.5,317.0
446,48.5,318.5
447,31.0,324.5
447,63.0,319.0
448,66.5,318.5
449,42.0,338.5
449,71.0,318.5
450,75.0,318.5
451,79.5,319.0
452,83.0,318.0
453,86.5,318.5
454,89.5,318.5
455,60.0,356.0
455,92.5,318.5
456,63.5,357.0
456,96.0,318.0
457,67.5,357.0
457,100.0,318.0
458,72.0,358.0
458,104.0,319.5
459,77.5,359.0
459,109.0,320.5
460,83.5,359.5
460,114.0,321.5
461,117.5,328.5
462,123.5,329.0
463,130.0,329.5
464,136.5,329.5
465,141.5,329.0
466,146.5,329.0
467,152.0,335.0
468,157.0,334.5
469,161.5,333.5
470,166.5,333.5
471,172.0,333.5
472,177.5,333.5
473,183.5,333.5
474,189.0,333.0
475,194.5,333.5
476,200.5,333.0
477,205.5,332.5
478,211.5,332.5
479,217.0,332.0
480,222.0,332.0
481,228.5,332.0
482,233.5,332.0
483,238.5,331.0
484,243.0,331.0
485,247.5,331.0
486,252.0,330.5
487,258.5,330.5
488,265.0,330.0
489,271.0,330.0
490,277.0,329.5
491,282.5,329.5
492,287.0,329.5
493,289.0,329.0
494,289.0,329.0
495,289.0,329.0
496,289.0,329.0
497,289.0,329.0
498,289.0,329.0
499,289.0,329.0
500,289.0,329.0
501,289.0,329.0
502,289.0,329.0
503,289.0,329.0
504,289.0,329.0
505,289.0,329.0
506,289.0,329.0
507,289.0,329.0
508,289.0,329.0
