192,12.0,144.5
193,14.0,172.5
194,16.0,159.5
195,22.0,177.5
196,23.0,177.5
197,22.0,177.5
198,19.5,178.5
199,20.0,178.5
200,20.5,178.5
201,20.5,178.5
202,21.0,178.5
203,23.0,179.0
204,21.5,181.0
205,7.0,212.0
205,29.0,205.5
205,10.0,148.5
206,29.0,211.0
206,7.0,208.5
207,7.0,223.5
207,25.5,216.5
208,7.5,233.0
208,26.5,226.0
209,7.5,235.0
209,34.0,224.0
210,7.5,234.5
210,34.5,228.0
211,8.0,245.5
211,33.5,232.0
212,8.0,252.5
212,30.5,244.5
213,8.0,258.0
213,31.0,250.0
214,8.0,262.0
214,32.0,255.5
215,8.0,265.0
215,36.0,253.0
216,8.0,267.0
216,36.5,253.0
217,8.0,268.0
217,38.5,248.5
218,8.0,269.5
218,41.0,249.0
219,8.0,271.5
219,43.0,249.0
220,8.0,272.5
220,48.0,255.0
221,50.0,256.5
222,52.0,261.0
223,53.5,263.0
224,55.5,263.5
225,57.5,265.5
226,59.5,266.0
227,60.5,265.0
228,62.5,265.5
229,44.0,258.0
229,73.5,267.0
230,67.5,266.5
231,70.0,266.0
232,73.0,267.5
233,81.5,267.0
234,80.5,266.0
235,89.5,266.5
236,94.0,265.0
237,100.0,265.0
238,129.0,282.0
238,96.5,260.0
239,108.0,274.5
240,113.0,275.5
241,117.5,275.0
242,121.5,276.5
243,125.5,275.0
244,129.5,275.0
245,133.5,275.5
246,139.0,275.5
247,144.5,283.5
248,151.0,283.0
249,157.5,284.0
250,164.5,283.5
251,171.5,283.5
252,178.5,283.0
253,186.0,283.0
254,192.5,282.5
255,200.0,282.5
256,207.0,281.5
257,214.5,281.5
258,222.0,280.5
259,229.5,280.5
260,236.5,280.5
261,243.5,280.5
262,249.5,280.0
263,257.0,279.5
264,262.0,279.0
265,268.5,279.0
266,274.5,279.0
267,280.5,278.5
268,287.0,278.5
269,292.5,277.5
270,298.5,277.5
271,303.5,277.0
272,309.5,276.5
273,314.5,276.5
274,321.0,276.0
275,328.0,275.5
276,335.0,275.5
277,342.0,275.0
278,349.0,274.5
279,356.0,274.5
280,362.5,273.5
281,368.5,273.5
282,374.5,273.5
283,380.0,272.0
284,386.0,272.0
285,392.0,272.0
286,398.0,272.0
287,404.5,271.0
288,411.5,271.0
289,418.0,271.5
290,421.5,271.0
291,424.5,270.5
292,428.0,269.5
293,431.5,268.5
294,432.5,265.5
295,434.5,262.0
296,436.5,258.5
297,436.0,254.5
298,436.0,251.0
299,438.5,250.0
300,439.5,248.0
301,438.0,246.0
302,439.5,243.0
303,441.0,243.0
304,441.0,239.5
305,440.0,236.5
306,442.0,234.5
307,443.0,231.5
308,442.5,229.5
309,443.0,226.5
310,444.5,224.5
311,445.0,222.0
312,445.0,219.5
313,446.5,216.0
314,447.0,211.0
315,447.5,204.5
316,448.0,200.0
317,448.5,195.0
318,449.5,190.5
319,450.5,184.5
320,451.5,179.5
321,452.5,173.5
322,452.5,168.0
323,453.0,162.0
324,453.0,156.5
325,454.0,152.0
326,454.0,148.0
327,454.0,143.5
328,454.0,139.0
329,455.0,134.5
330,455.5,131.0
331,454.5,128.5
332,454.5,124.0
333,454.0,120.5
334,452.5,117.5
335,451.0,113.5
336,447.5,113.0
337,444.5,113.0
338,442.0,113.5
339,439.5,112.0
340,436.5,110.0
341,433.0,110.0
342,429.0,108.5
343,425.5,106.5
344,420.5,105.0
345,414.5,104.5
346,412.0,102.5
347,407.0,102.0
348,403.0,102.0
349,401.0,100.5
350,397.0,100.5
351,393.5,101.0
352,390.5,99.0
353,387.0,99.5
354,383.0,99.0
355,379.5,98.0
356,374.5,97.5
357,370.5,96.5
358,366.5,95.5
359,362.0,95.0
360,358.5,94.0
361,357.0,93.5
362,355.0,94.0
363,352.5,96.0
364,350.0,97.5
365,346.5,97.0
366,344.0,98.0
367,340.0,100.0
368,336.0,100.5
369,332.5,101.5
370,331.0,100.0
371,327.5,98.0
372,324.0,97.0
373,320.0,97.0
374,316.0,96.0
375,313.5,94.5
376,312.0,94.0
377,311.5,95.5
378,308.0,97.5
379,304.5,98.5
380,302.0,100.5
381,298.0,101.5
382,293.0,101.5
383,290.5,102.5
384,285.5,103.5
385,280.0,104.5
386,273.0,105.5
387,267.0,104.5
388,263.0,105.0
389,259.0,104.5
390,254.0,103.5
391,249.5,102.5
392,245.5,101.0
393,242.0,100.0
394,236.0,99.5
395,231.5,98.0
396,228.5,97.5
397,226.0,98.5
398,221.5,100.5
399,215.0,104.0
400,208.5,108.5
401,202.5,112.0
402,196.0,115.5
403,190.0,119.5
404,183.0,123.0
405,172.5,126.5
406,168.0,129.0
407,165.0,137.5
408,162.5,143.0
409,155.5,145.5
410,150.0,145.5
411,144.5,146.5
412,139.5,147.5
413,133.5,147.5
414,129.0,148.5
415,125.5,149.5
416,120.5,150.5
417,117.0,151.5
418,113.0,152.5
419,109.5,152.5
420,104.0,153.5
421,99.0,154.5
422,93.0,155.5
423,86.5,156.0
424,79.5,157.0
425,72.5,158.0
426,66.0,159.0
427,59.0,160.0
428,55.0,160.0
429,50.5,160.0
430,46.5,161.0
431,41.5,161.0
432,38.0,162.5
433,35.5,164.5
434,34.5,168.0
435,34.0,171.0
436,33.0,173.5
437,6.0,188.0
437,38.0,186.5
437,26.0,154.0
438,6.0,197.0
438,38.5,191.0
439,6.0,200.0
439,38.5,194.5
440,6.0,203.0
440,38.5,193.5
441,6.5,206.0
441,38.5,196.0
442,6.5,209.0
442,37.5,198.5
443,35.0,207.0
443,6.5,206.0
444,33.5,213.5
444,7.0,211.5
445,7.0,216.0
445,33.0,210.5
446,33.5,221.0
446,7.0,220.0
447,7.5,223.5
447,40.5,221.5
448,7.5,228.0
448,38.0,222.0
449,7.5,232.5
449,37.5,225.0
450,7.5,235.0
450,36.0,228.0
451,7.5,238.5
451,36.0,231.0
452,33.5,240.5
452,8.0,242.0
453,33.0,244.0
453,8.0,246.0
454,33.5,248.0
454,8.0,251.0
455,33.5,243.5
455,8.0,255.5
456,34.0,249.5
456,8.0,259.5
457,35.5,258.0
457,8.0,263.0
458,8.0,265.5
458,38.5,254.5
459,8.0,266.0
459,41.5,248.0
460,8.0,266.5
460,44.0,248.5
461,8.0,267.5
461,45.5,248.0
462,8.0,270.5
462,50.5,257.0
463,53.0,262.5
464,55.5,263.5
465,57.5,263.0
466,61.0,264.5
467,64.5,265.0
468,66.5,264.5
469,70.0,266.0
470,78.5,266.5
471,76.0,266.0
472,79.0,267.0
473,86.0,267.0
474,89.5,266.0
475,93.5,266.0
476,97.0,265.5
477,101.0,265.0
478,104.5,265.0
479,113.0,295.5
479,108.5,265.5
480,112.0,272.5
481,115.0,273.5
482,119.5,274.5
483,125.0,276.5
484,131.0,275.0
485,137.0,276.0
486,142.0,281.5
487,148.0,282.0
488,153.0,282.5
489,159.0,283.0
490,165.0,282.5
491,171.5,283.0
492,178.5,282.5
493,185.5,282.0
494,192.5,282.0
495,199.0,281.5
496,206.0,281.5
497,212.0,281.0
498,219.5,280.5
499,227.0,280.5
500,233.5,280.5
501,241.0,280.5
502,248.5,280.0
503,255.5,279.0
504,263.0,279.0
505,270.0,279.5
506,277.0,279.0
507,283.0,278.5
508,287.0,278.0
509,294.0,278.0
510,301.0,277.5
511,308.5,277.0
512,315.5,276.0
513,323.0,276.5
514,328.5,275.5
515,335.0,275.5
516,341.5,274.5
517,349.0,274.5
518,356.0,274.0
519,363.5,273.5
520,370.5,273.0
521,376.5,272.5
522,382.5,272.0
523,387.5,271.5
524,393.5,271.5
525,399.5,271.5
526,406.0,271.0
527,413.0,270.5
528,418.5,271.5
529,422.5,271.0
530,424.5,271.0
531,427.0,269.5
532,430.0,269.5
533,431.0,267.5
534,432.5,265.5
535,436.0,263.0
536,437.5,259.5
537,436.5,255.5
538,435.5,251.0
539,437.0,250.5
540,439.5,246.0
541,439.5,247.5
542,438.5,244.0
543,439.5,242.5
544,441.5,240.5
545,441.5,238.5
546,441.0,235.0
547,442.5,232.5
548,444.0,229.0
549,443.5,227.0
550,444.0,224.0
551,445.5,221.0
552,446.0,216.0
553,447.0,210.5
554,448.0,204.5
555,448.0,198.0
556,449.0,192.0
557,450.0,187.0
558,451.0,182.5
559,452.5,177.0
560,456.5,172.0
561,456.5,165.5
562,453.0,160.0
563,453.5,154.0
564,454.0,148.5
565,455.0,142.5
566,455.0,137.5
567,456.0,131.5
568,455.5,130.0
569,455.0,128.5
570,455.5,125.0
571,455.0,122.0
572,454.0,119.5
573,450.5,115.0
574,446.5,113.0
575,442.5,111.0
576,438.0,111.0
577,434.0,110.5
578,430.5,108.0
579,427.0,106.5
580,424.0,106.0
581,419.5,105.5
582,415.5,104.0
583,410.5,103.0
584,400.5,102.5
585,400.5,100.5
586,395.0,100.5
587,390.5,99.5
588,386.5,99.0
589,382.5,99.0
590,379.5,98.0
591,376.0,97.5
592,372.0,97.5
593,369.5,96.0
594,366.0,96.0
595,362.0,95.0
596,358.0,93.5
597,356.5,93.5
598,353.5,95.0
599,350.0,97.0
600,346.0,98.0
601,341.0,98.0
602,337.5,100.0
603,334.0,101.0
604,332.0,101.0
605,329.0,99.5
606,327.0,97.0
607,323.5,96.5
608,320.5,97.0
609,318.5,96.5
610,316.5,96.0
611,314.0,96.0
612,312.0,95.0
613,311.5,95.0
614,309.0,97.0
615,306.0,99.5
616,303.0,101.0
617,297.5,101.0
618,295.0,102.0
619,290.5,103.0
620,285.0,104.0
621,280.5,104.5
622,275.5,105.5
623,268.5,105.5
624,264.0,105.0
625,260.5,105.0
626,257.0,104.0
627,252.5,103.0
628,248.5,101.5
629,244.0,100.5
630,237.5,99.5
631,232.0,98.5
632,230.5,97.0
633,229.5,98.5
634,227.0,101.5
635,225.0,104.5
636,221.5,107.5
637,217.0,111.5
638,212.0,117.5
639,206.0,124.5
640,200.5,126.0
641,196.5,136.0
642,194.0,140.5
643,190.0,142.5
644,185.0,142.0
645,179.0,141.5
646,174.0,141.5
647,172.0,143.5
648,169.0,145.5
649,164.5,146.0
650,159.0,146.5
651,154.0,147.5
652,149.0,149.5
653,142.5,150.5
654,136.5,151.5
655,130.5,152.5
656,123.5,153.5
657,116.0,155.0
658,108.5,155.5
659,101.5,156.5
660,93.5,157.5
661,86.0,158.0
662,78.0,158.5
663,70.0,159.5
664,61.5,160.5
665,54.5,160.5
666,48.5,160.5
667,43.0,161.5
668,39.5,162.5
669,35.5,164.5
670,35.0,168.0
671,34.5,170.5
672,33.0,172.5
673,6.0,192.5
673,38.0,188.5
673,38.0,151.5
674,6.0,199.5
674,38.0,194.0
675,6.5,203.0
675,38.0,194.5
676,6.5,207.0
676,38.0,196.5
677,6.5,202.5
677,40.5,198.5
678,6.5,207.5
678,40.5,200.5
679,7.0,212.5
679,40.0,206.0
680,7.0,216.5
680,39.0,209.5
681,7.0,220.0
681,38.0,213.5
682,7.5,224.5
682,39.0,218.5
683,7.5,230.5
683,38.0,223.0
684,7.5,235.0
684,37.0,227.5
685,7.5,239.0
685,36.5,231.0
686,33.5,241.0
686,8.0,243.0
687,33.5,245.0
687,8.0,247.5
688,33.5,238.0
688,8.0,252.0
689,34.0,244.5
689,8.0,256.0
690,34.0,249.0
690,8.0,259.0
690,39.5,228.5
691,35.0,257.0
691,8.0,261.5
692,8.0,264.0
692,36.5,258.5
693,8.0,266.0
693,40.5,249.0
694,8.0,266.5
694,40.5,248.0
695,8.0,266.0
695,43.5,248.0
696,8.0,268.0
696,46.0,248.5
697,51.5,260.5
698,54.0,261.5
699,57.0,263.5
700,59.5,265.0
701,60.5,264.0
702,62.5,264.5
703,65.5,266.0
704,66.5,265.5
705,68.5,265.0
706,71.5,267.0
707,79.0,267.0
708,77.0,266.5
709,81.0,267.0
710,88.0,267.0
711,92.5,266.0
712,97.0,266.0
713,101.0,265.5
714,106.5,265.5
715,131.0,279.5
715,99.0,259.5
716,131.0,279.5
716,99.0,259.5
717,131.5,279.5
717,99.0,259.5
718,131.5,279.5
718,99.0,259.5
719,131.5,279.5
719,99.0,259.5
720,131.5,279.5
720,99.0,259.5
721,131.5,279.5
721,99.0,259.5
722,131.5,279.5
722,99.0,259.5
723,131.5,279.5
723,99.0,259.5
724,131.5,279.5
724,99.0,259.5
725,131.5,279.5
725,99.0,259.5
726,131.5,279.5
726,99.0,259.5
727,131.5,279.5
727,99.0,259.5
728,131.5,279.5
728,99.0,259.5
729,131.5,279.5
729,99.0,259.5
730,131.5,279.5
730,99.0,259.5
731,131.5,279.5
731,99.0,259.5
732,131.5,279.5
732,99.0,259.5
733,131.5,279.5
733,99.0,259.5
734,131.5,279.5
734,99.0,259.5
735,131.5,279.5
735,99.0,259.5
736,131.5,279.5
736,99.0,259.5
737,131.5,279.5
737,99.0,259.5
738,108.5,265.5
739,131.5,279.5
739,99.0,259.5
740,131.5,279.5
740,99.0,259.5
741,108.5,265.5
742,131.5,279.5
742,99.0,259.5
743,108.5,265.5
744,108.5,265.5
745,108.5,265.5
746,108.5,265.5
747,108.5,265.5
748,108.5,265.5
749,131.5,279.0
749,99.0,259.5
750,108.5,265.5
