58,484.5,180.5
59,448.5,174.5
59,482.0,162.0
60,467.0,155.5
61,466.5,146.5
61,478.0,97.5
62,467.5,123.0
63,468.0,120.0
64,468.0,119.5
65,467.5,120.5
66,465.0,125.5
66,460.5,105.0
67,464.5,126.0
67,459.5,105.0
68,464.0,125.5
68,459.0,104.5
69,464.0,125.0
69,459.5,105.0
70,464.0,124.0
70,460.5,105.0
71,464.0,123.5
71,460.0,105.0
72,464.0,123.5
72,461.0,105.0
73,471.5,137.0
73,491.0,109.5
73,461.5,105.0
74,480.5,137.0
74,491.5,109.5
74,462.5,105.0
75,480.5,137.0
75,491.5,109.0
75,462.5,105.0
76,480.5,137.0
76,491.5,109.0
76,462.5,105.0
77,480.5,137.0
77,491.5,109.0
77,462.5,105.0
78,480.5,137.0
78,491.5,109.5
78,462.5,105.0
79,480.5,137.0
79,491.5,109.5
79,462.5,105.0
80,480.5,137.0
80,491.5,109.0
80,462.5,105.0
81,480.5,137.0
81,491.5,109.0
81,462.5,105.0
82,480.5,137.0
82,491.5,109.5
82,463.0,105.0
83,464.0,132.0
83,491.0,109.5
83,462.0,105.0
84,464.0,123.5
84,460.5,105.0
85,464.0,123.5
85,460.5,105.0
86,472.0,123.5
86,460.0,105.0
87,471.5,123.5
87,460.0,105.0
88,472.0,123.5
88,460.0,105.0
89,464.0,132.0
89,491.0,109.5
89,460.5,105.0
90,472.0,133.5
90,491.0,109.5
90,461.0,105.0
91,472.0,137.0
91,491.5,109.5
91,462.5,105.0
92,480.5,137.0
92,491.5,109.0
92,462.5,105.0
93,480.5,137.5
93,492.0,109.0
93,462.5,105.0
94,480.5,137.5
94,492.0,109.5
94,463.0,105.0
95,480.5,137.5
95,492.0,109.5
95,463.5,105.0
96,480.5,137.5
96,492.0,109.5
96,463.5,105.0
97,480.5,137.5
97,492.0,109.5
97,463.5,105.0
98,480.5,137.5
98,492.0,109.5
98,463.5,105.0
99,481.0,137.5
99,492.0,109.5
99,463.5,105.0
100,481.0,137.5
100,492.0,109.5
100,463.5,105.0
101,481.0,137.5
101,492.0,109.5
101,463.5,105.0
102,481.0,137.5
102,492.0,109.5
102,463.5,105.0
103,481.0,137.5
103,492.0,109.5
103,463.5,105.0
104,481.0,137.5
104,492.0,109.5
104,463.5,105.0
105,481.0,137.5
105,492.0,109.5
105,463.5,105.0
106,481.0,137.5
106,492.0,109.5
106,463.5,105.0
107,481.0,137.5
107,492.0,109.5
107,463.5,105.0
108,481.0,137.5
108,492.0,109.5
108,463.5,105.0
109,481.0,137.5
109,492.0,109.5
109,463.5,105.0
110,481.0,137.5
110,492.0,109.5
110,463.5,105.0
111,481.0,137.5
111,492.0,109.5
111,463.5,105.0
112,481.0,137.5
112,492.0,109.5
112,463.5,105.0
113,481.0,137.5
113,492.0,109.5
113,464.0,105.0
114,481.0,137.5
114,492.0,109.5
114,463.5,105.0
115,481.0,137.5
115,492.0,109.5
115,463.5,105.0
116,481.0,137.5
116,492.0,109.5
116,463.5,105.0
117,481.0,137.5
117,492.0,109.5
117,463.5,105.0
118,481.0,137.5
118,492.0,109.5
118,463.5,105.0
119,481.0,137.5
119,492.0,109.5
119,463.5,105.0
120,481.0,137.5
120,492.0,109.5
120,463.5,105.0
121,481.0,137.5
121,492.0,109.5
121,463.5,105.0
122,481.0,137.5
122,492.0,109.5
122,463.5,105.0
123,481.0,137.5
123,492.0,109.5
123,463.5,105.0
124,481.0,137.5
124,492.0,109.5
124,463.5,105.0
125,481.0,137.5
125,492.0,109.5
125,463.5,105.0
126,481.0,137.5
126,492.0,109.5
126,463.5,105.0
127,481.0,137.5
127,492.0,109.5
127,463.5,105.0
128,481.0,137.5
128,492.0,109.5
128,464.0,105.0
129,481.0,137.5
129,492.0,109.5
129,463.5,105.0
130,481.0,137.5
130,492.0,109.5
130,463.5,105.0
131,481.0,137.5
131,492.0,109.5
131,463.5,105.0
132,481.0,137.5
132,492.0,109.5
132,463.5,105.0
133,481.0,137.5
133,492.0,109.5
133,464.0,105.0
134,481.0,138.0
134,491.0,109.5
134,462.0,105.0
135,480.0,139.0
135,466.5,106.0
136,477.0,139.0
136,461.5,115.0
137,475.5,139.5
137,456.0,115.0
138,472.5,139.5
138,450.0,117.0
139,462.5,139.5
139,443.0,110.5
140,458.0,140.0
140,438.5,111.0
141,432.0,111.5
142,427.0,113.0
143,422.0,114.5
144,416.0,114.5
145,410.5,115.5
146,405.0,115.5
147,400.0,116.5
148,394.5,117.0
149,389.0,117.0
150,383.0,117.5
151,377.5,118.0
152,372.0,118.0
153,366.5,118.5
154,361.5,118.5
155,356.5,118.5
156,352.0,118.5
157,347.5,119.0
158,343.0,119.0
159,337.5,119.0
160,332.5,119.0
161,327.5,119.5
162,321.5,119.0
163,316.0,119.5
164,310.0,120.0
165,304.0,120.0
166,298.5,119.5
167,292.5,120.0
168,286.5,120.0
169,280.5,119.5
170,275.0,120.0
171,269.5,119.5
172,264.0,120.0
173,260.0,119.5
174,255.5,119.5
175,250.5,120.0
176,244.5,119.5
177,239.0,119.5
178,232.5,119.5
179,227.0,119.0
180,221.0,119.0
181,216.5,119.5
182,210.5,120.0
183,206.0,119.5
184,200.5,119.5
185,194.5,119.5
186,188.5,119.5
187,182.5,119.5
188,177.5,119.5
189,172.5,119.5
190,166.5,119.5
191,162.0,119.0
192,155.5,119.5
193,152.0,119.5
194,147.0,119.5
195,142.5,119.0
196,137.5,120.0
197,133.0,119.5
198,127.5,120.0
199,122.0,119.0
200,116.0,119.5
201,110.5,119.0
202,105.5,119.5
203,101.0,119.0
204,96.0,119.0
205,90.5,119.0
206,84.5,118.5
207,79.5,118.0
208,75.5,118.5
209,70.5,118.5
210,65.5,120.5
211,61.5,122.0
212,59.0,125.5
213,57.5,131.0
214,56.5,135.0
215,71.0,137.0
215,47.5,137.5
216,51.5,142.0
217,67.0,142.0
217,41.0,147.0
218,64.5,145.0
218,36.0,151.0
219,62.5,147.0
219,33.5,156.0
220,62.0,157.5
220,31.0,160.0
221,60.0,153.0
221,30.5,162.5
222,59.5,156.0
222,30.5,165.0
223,41.5,168.0
224,53.5,191.5
224,57.0,161.5
224,28.5,169.5
225,53.5,194.0
225,56.5,165.0
225,27.5,173.5
226,38.0,180.0
227,38.0,183.5
228,37.5,187.5
229,36.0,191.5
230,35.0,196.0
231,33.5,201.5
232,73.5,195.5
232,32.5,206.5
233,76.0,199.5
233,30.5,212.5
